x,rho_exact,rho_fdm,rho_present,rho_muscl,u_exact,u_fdm,u_present,u_muscl,P_exact,P_fdm,P_present,P_muscl
-4.00000000e-03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,6.24605791e-14,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
6.55409147e-04,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,6.24605791e-14,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
4.91826932e-03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,3.91085291e-14,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
6.79527360e-03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,2.18707780e-14,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
1.23451435e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,1.46879823e-14,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
1.45406902e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,1.32307436e-14,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
1.92263101e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,1.44808009e-14,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
2.34075336e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,1.79785811e-14,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
2.65114710e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,1.91936150e-14,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
3.24061415e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,8.53396510e-15,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
3.51315246e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,-1.72952013e-14,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
4.08774961e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,-9.84579311e-14,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
4.43535004e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,-2.55910079e-13,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
4.85207546e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,-5.20727361e-13,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
5.19101580e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,-8.97612145e-13,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
5.53190601e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,-1.44288041e-12,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
6.00408935e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,-2.41997581e-12,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
6.27471016e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,-3.57794182e-12,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
6.91778969e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,4.18863010e-17,-5.98715851e-12,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
7.24326680e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,5.22918182e-16,-1.00284508e-11,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
7.72266624e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,1.45814246e-15,-1.50712534e-11,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
8.00304677e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,3.81867975e-15,-2.02037788e-11,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
8.29059727e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,7.08388794e-15,-2.42732658e-11,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
8.78627950e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,1.39494520e-14,-2.78202318e-11,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
9.12354384e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,3.78623263e-14,-2.66257105e-11,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
9.72502792e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,8.16414035e-14,-3.88658884e-12,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
9.91135304e-02,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,2.47606548e-13,3.66937247e-11,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
1.04891361e-01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,4.00247267e-13,1.44016676e-10,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
1.06465886e-01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,1.15494782e-12,3.06077005e-10,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00
1.10824710e-01,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,1.73436537e-12,5.56176584e-10,0.00000000e+00,1.00000000e+00,1.00000000e+00,9.99999999e-01,1.00000000e+00
1.16293647e-01,1.00000000e+00,1.00000000e+00,9.99999999e-01,1.00000000e+00,0.00000000e+00,4.11265349e-12,1.20995867e-09,0.00000000e+00,1.00000000e+00,1.00000000e+00,9.99999998e-01,1.00000000e+00
1.20553815e-01,1.00000000e+00,1.00000000e+00,9.99999999e-01,1.00000000e+00,0.00000000e+00,1.10316782e-11,2.33805115e-09,0.00000000e+00,1.00000000e+00,1.00000000e+00,9.99999997e-01,1.00000000e+00
1.23759285e-01,1.00000000e+00,1.00000000e+00,9.99999998e-01,1.00000000e+00,0.00000000e+00,2.51329369e-11,3.74063555e-09,0.00000000e+00,1.00000000e+00,1.00000000e+00,9.99999995e-01,1.00000000e+00
1.26465619e-01,1.00000000e+00,1.00000000e+00,9.99999997e-01,1.00000000e+00,0.00000000e+00,4.87543484e-11,5.28232526e-09,0.00000000e+00,1.00000000e+00,1.00000000e+00,9.99999993e-01,1.00000000e+00
1.32055220e-01,1.00000000e+00,1.00000000e+00,9.99999995e-01,1.00000000e+00,0.00000000e+00,8.66558203e-11,8.28374170e-09,0.00000000e+00,1.00000000e+00,1.00000000e+00,9.99999989e-01,1.00000000e+00
1.37453224e-01,1.00000000e+00,1.00000000e+00,9.99999992e-01,1.00000000e+00,0.00000000e+00,2.23175037e-10,1.41154268e-08,0.00000000e+00,1.00000000e+00,1.00000000e+00,9.99999981e-01,1.00000000e+00
1.41544439e-01,1.00000000e+00,1.00000000e+00,9.99999987e-01,1.00000000e+00,0.00000000e+00,5.53577422e-10,2.09776844e-08,0.00000000e+00,1.00000000e+00,9.99999999e-01,9.99999972e-01,1.00000000e+00
1.42834079e-01,1.00000000e+00,9.99999999e-01,9.99999985e-01,1.00000000e+00,0.00000000e+00,1.15777730e-09,2.59943800e-08,0.00000000e+00,1.00000000e+00,9.99999999e-01,9.99999965e-01,1.00000000e+00
1.48889935e-01,1.00000000e+00,9.99999999e-01,9.99999982e-01,1.00000000e+00,0.00000000e+00,1.54622992e-09,3.16447301e-08,0.00000000e+00,1.00000000e+00,9.99999998e-01,9.99999957e-01,1.00000000e+00
1.50974057e-01,1.00000000e+00,9.99999997e-01,9.99999981e-01,1.00000000e+00,0.00000000e+00,3.95224685e-09,3.59450155e-08,0.00000000e+00,1.00000000e+00,9.99999995e-01,9.99999952e-01,1.00000000e+00
1.55356830e-01,1.00000000e+00,9.99999995e-01,9.99999988e-01,1.00000000e+00,0.00000000e+00,6.00456062e-09,3.34293897e-08,0.00000000e+00,1.00000000e+00,9.99999993e-01,9.99999955e-01,1.00000000e+00
1.61579974e-01,1.00000000e+00,9.99999989e-01,1.00000001e+00,1.00000000e+00,0.00000000e+00,1.24448708e-08,1.02991341e-08,0.00000000e+00,1.00000000e+00,9.99999985e-01,9.99999983e-01,1.00000000e+00
1.64873827e-01,1.00000000e+00,9.99999974e-01,1.00000004e+00,1.00000000e+00,0.00000000e+00,3.08759292e-08,-3.91492248e-08,1.54802449e-16,1.00000000e+00,9.99999963e-01,1.00000004e+00,1.00000000e+00
1.69014093e-01,1.00000000e+00,9.99999954e-01,1.00000011e+00,1.00000000e+00,0.00000000e+00,5.42802067e-08,-1.35954947e-07,1.14025826e-15,1.00000000e+00,9.99999936e-01,1.00000016e+00,1.00000000e+00
1.71545668e-01,1.00000000e+00,9.99999912e-01,1.00000022e+00,1.00000000e+00,0.00000000e+00,1.04702139e-07,-2.83768967e-07,5.73248020e-15,1.00000000e+00,9.99999876e-01,1.00000035e+00,1.00000000e+00
1.75329825e-01,1.00000000e+00,9.99999863e-01,1.00000038e+00,1.00000000e+00,0.00000000e+00,1.62450325e-07,-5.26965986e-07,1.39029686e-14,1.00000000e+00,9.99999808e-01,1.00000067e+00,1.00000000e+00
1.80533749e-01,1.00000000e+00,9.99999752e-01,1.00000081e+00,1.00000000e+00,0.00000000e+00,2.93399830e-07,-1.09997563e-06,4.89189364e-14,1.00000000e+00,9.99999653e-01,1.00000139e+00,1.00000000e+00
1.83814580e-01,1.00000000e+00,9.99999485e-01,1.00000143e+00,1.00000000e+00,0.00000000e+00,6.09283165e-07,-1.94644010e-06,2.18098261e-13,1.00000000e+00,9.99999279e-01,1.00000244e+00,1.00000000e+00
1.87407015e-01,1.00000000e+00,9.99999148e-01,1.00000213e+00,1.00000000e+00,0.00000000e+00,1.00845193e-06,-3.04059709e-06,6.10060638e-13,1.00000000e+00,9.99998807e-01,1.00000383e+00,1.00000000e+00
1.91827773e-01,1.00000000e+00,9.99998553e-01,1.00000329e+00,1.00000000e+00,0.00000000e+00,1.71163466e-06,-4.84638582e-06,1.89966614e-12,1.00000000e+00,9.99997975e-01,1.00000615e+00,1.00000000e+00
1.96371083e-01,1.00000000e+00,9.99997350e-01,1.00000512e+00,1.00000000e+00,0.00000000e+00,3.13597416e-06,-7.70425070e-06,6.91075938e-12,1.00000000e+00,9.99996289e-01,1.00000989e+00,1.00000000e+00
2.01294081e-01,1.00000000e+00,9.99995162e-01,1.00000815e+00,1.00000000e+00,0.00000000e+00,5.72445811e-06,-1.21001284e-05,2.48966589e-11,1.00000000e+00,9.99993227e-01,1.00001552e+00,1.00000000e+00
2.05206746e-01,1.00000000e+00,9.99990993e-01,1.00001206e+00,1.00000000e+00,0.00000000e+00,1.06573654e-05,-1.72932446e-05,9.44336609e-11,1.00000000e+00,9.99987390e-01,1.00002221e+00,1.00000000e+00
2.07308346e-01,1.00000000e+00,9.99985068e-01,1.00001433e+00,1.00000000e+00,0.00000000e+00,1.76680718e-05,-2.12563143e-05,2.81785352e-10,1.00000000e+00,9.99979095e-01,1.00002760e+00,1.00000000e+00
2.11438658e-01,1.00000000e+00,9.99979981e-01,1.00001479e+00,1.00000000e+00,0.00000000e+00,2.36863304e-05,-2.43665776e-05,4.95086923e-10,1.00000000e+00,9.99971974e-01,1.00003249e+00,9.99999999e-01
2.15891600e-01,1.00000000e+00,9.99966906e-01,1.00001419e+00,9.99999999e-01,0.00000000e+00,3.91581330e-05,-2.66595374e-05,1.63445402e-09,1.00000000e+00,9.99953668e-01,1.00003693e+00,9.99999998e-01
2.20357664e-01,1.00000000e+00,9.99944509e-01,1.00001209e+00,9.99999996e-01,0.00000000e+00,6.56588925e-05,-2.55777278e-05,5.18725143e-09,1.00000000e+00,9.99922314e-01,1.00003745e+00,9.99999994e-01
2.25219761e-01,1.00000000e+00,9.99908434e-01,1.00000327e+00,9.99999986e-01,0.00000000e+00,1.08344277e-04,-1.70549154e-05,1.61019235e-08,1.00000000e+00,9.99871812e-01,1.00002883e+00,9.99999981e-01
2.26898774e-01,1.00000000e+00,9.99846478e-01,9.99993068e-01,9.99999962e-01,0.00000000e+00,1.81659586e-04,-4.60941179e-06,4.52958460e-08,1.00000000e+00,9.99785077e-01,1.00001477e+00,9.99999946e-01
2.30931177e-01,1.00000000e+00,9.99812330e-01,9.99988536e-01,9.99999943e-01,0.00000000e+00,2.22065654e-04,1.54240458e-05,6.73113001e-08,1.00000000e+00,9.99737277e-01,9.99992665e-01,9.99999920e-01
2.37512769e-01,1.00000000e+00,9.99714411e-01,9.99939768e-01,9.99999831e-01,0.00000000e+00,3.37930076e-04,7.14370890e-05,2.00059749e-07,1.00000000e+00,9.99600218e-01,9.99923778e-01,9.99999763e-01
2.38788911e-01,1.00000000e+00,9.99482249e-01,9.99868869e-01,9.99999496e-01,0.00000000e+00,6.12724539e-04,1.47569282e-04,5.96819445e-07,1.00000000e+00,9.99275235e-01,9.99831272e-01,9.99999294e-01
2.42765191e-01,1.00000000e+00,9.99405792e-01,9.99812667e-01,9.99999326e-01,0.00000000e+00,7.03193886e-04,2.42743392e-04,7.97285619e-07,1.00000000e+00,9.99168254e-01,9.99720108e-01,9.99999057e-01
2.47948396e-01,1.00000000e+00,9.99137885e-01,9.99600282e-01,9.99998104e-01,0.00000000e+00,1.02028654e-03,4.71049969e-04,2.24315317e-06,1.00000000e+00,9.98793371e-01,9.99446996e-01,9.99997346e-01
2.51562068e-01,1.00000000e+00,9.98656415e-01,9.99295658e-01,9.99994408e-01,0.00000000e+00,1.59039484e-03,8.04822644e-04,6.61693260e-06,1.00000000e+00,9.98119683e-01,9.99053000e-01,9.99992171e-01
2.55423589e-01,1.00000000e+00,9.98165401e-01,9.98965300e-01,9.99988441e-01,0.00000000e+00,2.17192290e-03,1.23692901e-03,1.36764854e-05,1.00000000e+00,9.97432878e-01,9.98550088e-01,9.99983818e-01
2.59118447e-01,1.00000000e+00,9.97484918e-01,9.98410152e-01,9.99973926e-01,0.00000000e+00,2.97820357e-03,1.92648112e-03,3.08509832e-05,1.00000000e+00,9.96481296e-01,9.97756416e-01,9.99963497e-01
2.65236539e-01,1.00000000e+00,9.96640055e-01,9.97392871e-01,9.99945889e-01,0.00000000e+00,3.97893072e-03,3.13043099e-03,6.40262954e-05,1.00000000e+00,9.95301056e-01,9.96252917e-01,9.99924245e-01
2.67020933e-01,1.00000000e+00,9.94873750e-01,9.96498842e-01,9.99866719e-01,0.00000000e+00,6.07660833e-03,4.21385408e-03,1.57708721e-04,1.00000000e+00,9.92831735e-01,9.95004570e-01,9.99813412e-01
2.73301131e-01,1.00000000e+00,9.94147340e-01,9.95076323e-01,9.99820057e-01,0.00000000e+00,6.93571154e-03,5.85302766e-03,2.12917190e-04,1.00000000e+00,9.91821000e-01,9.93074958e-01,9.99748098e-01
2.77501155e-01,1.00000000e+00,9.91327485e-01,9.93013081e-01,9.99483295e-01,0.00000000e+00,1.02896856e-02,8.34154212e-03,6.11465341e-04,1.00000000e+00,9.87886527e-01,9.90031848e-01,9.99276701e-01
2.78445213e-01,1.00000000e+00,9.88777719e-01,9.91452584e-01,9.99194356e-01,0.00000000e+00,1.33348326e-02,1.01782857e-02,9.53611494e-04,1.00000000e+00,9.84326658e-01,9.87935513e-01,9.98872282e-01
2.83951298e-01,1.00000000e+00,9.88075640e-01,9.89478831e-01,9.99069994e-01,0.00000000e+00,1.41598616e-02,1.27141339e-02,1.10062593e-03,1.00000000e+00,9.83361762e-01,9.85049336e-01,9.98698428e-01
2.87426488e-01,1.00000000e+00,9.83855300e-01,9.85739493e-01,9.97756735e-01,0.00000000e+00,1.92085357e-02,1.69764910e-02,2.65654791e-03,1.00000000e+00,9.77487712e-01,9.80068269e-01,9.96860852e-01
2.93535601e-01,1.00000000e+00,9.80535073e-01,9.81137297e-01,9.96648680e-01,0.00000000e+00,2.31676947e-02,2.27505035e-02,3.96917926e-03,1.00000000e+00,9.72897455e-01,9.73415129e-01,9.95313023e-01
2.95901250e-01,1.00000000e+00,9.73952655e-01,9.75890911e-01,9.93574900e-01,0.00000000e+00,3.11138329e-02,2.89255754e-02,7.62100103e-03,1.00000000e+00,9.63751774e-01,9.66313107e-01,9.91016512e-01
2.99940803e-01,1.00000000e+00,9.70845756e-01,9.71386802e-01,9.91792962e-01,0.00000000e+00,3.48465299e-02,3.42632714e-02,9.73866782e-03,1.00000000e+00,9.59477483e-01,9.60251596e-01,9.88534196e-01
3.03346305e-01,1.00000000e+00,9.65186809e-01,9.67120200e-01,9.86837738e-01,0.00000000e+00,4.17095558e-02,3.97272320e-02,1.56512033e-02,1.00000000e+00,9.51665013e-01,9.53959496e-01,9.81621740e-01
3.07183952e-01,1.00000000e+00,9.59872627e-01,9.61263514e-01,9.82500670e-01,0.00000000e+00,4.81657768e-02,4.63772696e-02,2.08481557e-02,1.00000000e+00,9.44363073e-01,9.46325297e-01,9.75597992e-01
3.12200557e-01,1.00000000e+00,9.53353956e-01,9.51989663e-01,9.74823793e-01,0.00000000e+00,5.60941315e-02,5.53907474e-02,3.00902063e-02,1.00000000e+00,9.35456213e-01,9.36122736e-01,9.64955051e-01
3.17202432e-01,1.00000000e+00,9.44103879e-01,9.43087813e-01,9.63472738e-01,0.00000000e+00,6.74510491e-02,6.71780074e-02,4.38423534e-02,1.00000000e+00,9.22826592e-01,9.23048613e-01,9.49253672e-01
3.21169168e-01,1.00000000e+00,9.33986897e-01,9.37312072e-01,9.52814732e-01,0.00000000e+00,8.00225423e-02,7.87706221e-02,5.69168362e-02,1.00000000e+00,9.09023987e-01,9.10332121e-01,9.34586140e-01
3.23760175e-01,9.94179366e-01,9.25328788e-01,9.32034921e-01,9.43669027e-01,6.90315777e-03,9.09126641e-02,8.80779912e-02,6.81957050e-02,9.91860610e-01,8.97215977e-01,9.00281501e-01,9.22032098e-01
3.27014030e-01,9.79065475e-01,9.19319933e-01,9.19912095e-01,9.36511449e-01,2.49801284e-02,9.84517812e-02,9.69127180e-02,7.70681373e-02,9.70814894e-01,8.89113647e-01,8.90748378e-01,9.12317084e-01
3.32736196e-01,9.52932654e-01,9.11380080e-01,9.04213800e-01,9.24772982e-01,5.67699442e-02,1.08294804e-01,1.10340720e-01,9.17003362e-02,9.34731961e-01,8.78607431e-01,8.76629601e-01,8.96467179e-01
3.37373033e-01,9.32168401e-01,8.97063889e-01,8.98715916e-01,9.06852033e-01,8.25301462e-02,1.26595701e-01,1.27755783e-01,1.14400326e-01,9.06342046e-01,8.59394656e-01,8.58394589e-01,8.72186313e-01
3.39667459e-01,9.22028465e-01,8.84912015e-01,8.87588551e-01,8.94529521e-01,9.52769610e-02,1.42475347e-01,1.41210317e-01,1.30457682e-01,8.92569537e-01,8.43031440e-01,8.44855398e-01,8.55451889e-01
3.44323804e-01,9.01721552e-01,8.78522248e-01,8.78267736e-01,8.86684962e-01,1.21145541e-01,1.50634672e-01,1.53979941e-01,1.40305313e-01,8.65169957e-01,8.34705911e-01,8.31957666e-01,8.45343370e-01
3.46664220e-01,8.91650713e-01,8.65594655e-01,8.70807524e-01,8.70814726e-01,1.34147853e-01,1.67782799e-01,1.67071061e-01,1.61223189e-01,8.51672581e-01,8.17483679e-01,8.18473395e-01,8.24092023e-01
3.50864343e-01,8.73803273e-01,8.58813635e-01,8.57168110e-01,8.62736112e-01,1.57481869e-01,1.76658912e-01,1.79489558e-01,1.71824175e-01,8.27902385e-01,8.08670892e-01,8.05915481e-01,8.13571680e-01
3.55355676e-01,8.55035788e-01,8.46476525e-01,8.40015787e-01,8.44477199e-01,1.82433717e-01,1.93059660e-01,1.95607030e-01,1.96367806e-01,8.03115504e-01,7.92614049e-01,7.89930220e-01,7.89368607e-01
3.60437215e-01,8.34192341e-01,8.32955300e-01,8.24575545e-01,8.28978154e-01,2.10664491e-01,2.11204149e-01,2.15368332e-01,2.17660935e-01,7.75840912e-01,7.75163261e-01,7.71299279e-01,7.69258038e-01
3.64719195e-01,8.16945901e-01,8.17472730e-01,8.16527624e-01,8.12568529e-01,2.34453267e-01,2.32479359e-01,2.36045382e-01,2.39983605e-01,7.53478071e-01,7.55140077e-01,7.52059523e-01,7.48309289e-01
3.66756079e-01,8.08842740e-01,8.04375729e-01,8.06776074e-01,8.01021471e-01,2.45769290e-01,2.50916954e-01,2.51231879e-01,2.57289439e-01,7.43035782e-01,7.38164246e-01,7.38348632e-01,7.32525208e-01
3.72392971e-01,7.86752649e-01,7.97849657e-01,7.93574236e-01,7.93280300e-01,2.77085361e-01,2.59744922e-01,2.68410187e-01,2.67320108e-01,7.14781823e-01,7.30107738e-01,7.22881405e-01,7.23496866e-01
3.74566495e-01,7.78365036e-01,7.80185784e-01,7.80349541e-01,7.72977661e-01,2.89160492e-01,2.85095492e-01,2.86054981e-01,2.96330158e-01,7.04136159e-01,7.07517717e-01,7.06828598e-01,6.97858622e-01
3.81218199e-01,7.53139594e-01,7.72991280e-01,7.66275021e-01,7.65027681e-01,3.26114404e-01,2.94872616e-01,3.01219011e-01,3.07260930e-01,6.72396852e-01,6.98900414e-01,6.93559291e-01,6.88410781e-01
3.83758057e-01,7.43681997e-01,7.51743031e-01,7.52244306e-01,7.40681147e-01,3.40224727e-01,3.26180248e-01,3.22600075e-01,3.42989289e-01,6.60605485e-01,6.72119616e-01,6.75070037e-01,6.58217583e-01
3.86785529e-01,7.32533065e-01,7.43803458e-01,7.39471370e-01,7.32159383e-01,3.57044011e-01,3.38105611e-01,3.41611029e-01,3.56075735e-01,6.46782299e-01,6.62143730e-01,6.59386777e-01,6.47558357e-01
3.93433090e-01,7.08521675e-01,7.33904633e-01,7.20698769e-01,7.20333674e-01,3.93974909e-01,3.52464612e-01,3.64502329e-01,3.74328874e-01,6.17297328e-01,6.50245929e-01,6.40912197e-01,6.32878844e-01
3.97578448e-01,6.93870056e-01,7.12405075e-01,7.05689264e-01,6.98301029e-01,4.17004676e-01,3.85335223e-01,3.92323389e-01,4.08707349e-01,5.99500299e-01,6.23829680e-01,6.19065193e-01,6.05774075e-01
3.98832151e-01,6.89486967e-01,6.99299503e-01,6.99802331e-01,6.87949394e-01,4.23969689e-01,4.05881955e-01,4.10149237e-01,4.25485142e-01,5.94205252e-01,6.07802081e-01,6.05597438e-01,5.93034146e-01
4.03142082e-01,6.74587597e-01,6.95354453e-01,6.93674943e-01,6.83613654e-01,4.47913753e-01,4.12001859e-01,4.23811405e-01,4.32050872e-01,5.76306733e-01,6.03073666e-01,5.95071844e-01,5.88089399e-01
4.08220128e-01,6.57364565e-01,6.81637776e-01,6.77914736e-01,6.63506085e-01,4.76125122e-01,4.33697229e-01,4.43338242e-01,4.64584506e-01,5.55813135e-01,5.86612509e-01,5.79863451e-01,5.64069117e-01
4.12917931e-01,6.41746180e-01,6.65498308e-01,6.59475123e-01,6.48289081e-01,5.02224025e-01,4.59742988e-01,4.68221448e-01,4.90056225e-01,5.37413546e-01,5.67373854e-01,5.61435000e-01,5.45785142e-01
4.16926411e-01,6.28655537e-01,6.50729641e-01,6.44738744e-01,6.34753039e-01,5.24493359e-01,4.84067478e-01,4.92670430e-01,5.13125388e-01,5.22129033e-01,5.49905074e-01,5.44185005e-01,5.29819976e-01
4.19726742e-01,6.19637816e-01,6.38324202e-01,6.34723537e-01,6.23593593e-01,5.40050754e-01,5.04913415e-01,5.12637702e-01,5.32281750e-01,5.11673683e-01,5.35311349e-01,5.30575548e-01,5.16746911e-01
4.22617237e-01,6.10438587e-01,6.29792721e-01,6.27885381e-01,6.15053506e-01,5.56109056e-01,5.19420662e-01,5.27878757e-01,5.47265391e-01,5.01070425e-01,5.25349463e-01,5.20283751e-01,5.06844736e-01
4.26887203e-01,5.97049302e-01,6.20979201e-01,6.18412569e-01,6.06072693e-01,5.79831093e-01,5.34480801e-01,5.43886841e-01,5.63121889e-01,4.85751637e-01,5.15165985e-01,5.09259085e-01,4.96488176e-01
4.31631138e-01,5.82450390e-01,6.07904356e-01,6.03662143e-01,5.90910397e-01,6.06186287e-01,5.57183057e-01,5.65373391e-01,5.90613620e-01,4.69204876e-01,5.00140588e-01,4.94759926e-01,4.78855885e-01
4.37542711e-01,5.64659348e-01,5.93369185e-01,5.85594785e-01,5.76933180e-01,6.39028356e-01,5.82744579e-01,5.94533639e-01,6.15608307e-01,4.49263495e-01,4.83665375e-01,4.76094045e-01,4.63236998e-01
4.39238166e-01,5.59637902e-01,5.75447653e-01,5.72237173e-01,5.63674449e-01,6.48447555e-01,6.15387165e-01,6.19405565e-01,6.40222961e-01,4.43680118e-01,4.63347153e-01,4.60947582e-01,4.48468204e-01
4.45210446e-01,5.42233529e-01,5.70389257e-01,5.61656628e-01,5.58808829e-01,6.81626888e-01,6.24345072e-01,6.40663007e-01,6.49337599e-01,4.24483601e-01,4.57869877e-01,4.48345796e-01,4.43077886e-01
4.47315236e-01,5.36204033e-01,5.52552248e-01,5.50659569e-01,5.40554450e-01,6.93320166e-01,6.57853604e-01,6.62425246e-01,6.84340518e-01,4.17890123e-01,4.37984688e-01,4.35581906e-01,4.22828070e-01
4.52240693e-01,5.22303762e-01,5.46481099e-01,5.41180515e-01,5.34754778e-01,7.20683815e-01,6.69159736e-01,6.81504561e-01,6.95707077e-01,4.02802740e-01,4.31427920e-01,4.24555609e-01,4.16468576e-01
4.55122529e-01,5.14305519e-01,5.32192825e-01,5.30634598e-01,5.19776455e-01,7.36694016e-01,6.96797928e-01,7.02156084e-01,7.25330058e-01,3.94193681e-01,4.15791933e-01,4.12834780e-01,4.00128175e-01
4.59237992e-01,5.03053646e-01,5.24076683e-01,5.20676132e-01,5.11731142e-01,7.59557696e-01,7.12595077e-01,7.21655533e-01,7.41002831e-01,3.82173017e-01,4.07068827e-01,4.02000283e-01,3.91820971e-01
4.62504107e-01,4.94264839e-01,5.12486124e-01,5.10776599e-01,4.99804681e-01,7.77702778e-01,7.35690100e-01,7.40716988e-01,7.64523088e-01,3.72858118e-01,3.94608238e-01,3.91578353e-01,3.79437953e-01
